date,username,content,replyCount,likeCount,retweetCount
2022-02-14 13:11:43+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,1,0,0
2022-02-13 11:26:52+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-13 08:48:34+00:00,j0akimOlsson,"What do you have in your portfolio? write a hashtag in front of each coin / token. write them in order of magnitude
#shib
#BTC
#win
#BETA
#XRP
#COCOS
#INJ
#KMD
#ACM",2,1,0
2022-02-11 21:11:53+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,1,0
2022-02-11 14:21:44+00:00,ollieandm,Yes but not the Bitcoin hashtag #XRP https://t.co/6IGdr7q1OI,0,0,0
2022-02-10 22:04:33+00:00,Day_Rooney72,@ManCity you should soooo bag a sponsorship deal with @Ripple #XRP Hashtag the elite for the elite 😜,0,1,0
2022-02-10 04:11:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-08 05:36:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-07 02:41:49+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-05 09:16:43+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtIU2Q,2,1,0
2022-02-05 08:21:43+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-02 00:48:57+00:00,MinusWells,"If all of our #XRP tweets hashtag #BTC #Bitcoin it will result in more people interested in Bitcoin seeing our XRP tweets

One could speculate this may lead to more BTC people supporting the #XRPLCommunity over time... ♻️RT♻️

People convert to XRP... Not the other way around",3,35,15
2022-02-01 16:36:44+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-01-31 10:00:25+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-01-31 08:06:46+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtIU2Q,0,1,0
2022-01-29 13:06:44+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,1,0
2022-01-29 00:11:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,1,1,0
